"","TagID","RelGrp","DetDatetime","Visit","ArrayID"
"201",1153890,1,2013-03-07 19:01:00,1,"Rel"
"202",1153888,1,2013-03-07 19:01:00,1,"Rel"
"203",1153891,1,2013-03-07 19:01:00,1,"Rel"
"204",1153894,1,2013-03-07 19:01:00,1,"Rel"
"205",1153889,1,2013-03-07 19:01:00,1,"Rel"
"206",1153892,1,2013-03-07 19:01:00,1,"Rel"
"207",1153895,1,2013-03-07 19:01:00,1,"Rel"
"208",1153843,1,2013-03-07 19:01:00,1,"Rel"
"209",1153848,1,2013-03-07 19:01:00,1,"Rel"
"210",1153849,1,2013-03-07 19:01:00,1,"Rel"
"211",1153847,1,2013-03-07 22:59:00,1,"Rel"
"212",1153850,1,2013-03-07 22:59:00,1,"Rel"
"213",1153851,1,2013-03-07 22:59:00,1,"Rel"
"214",1153854,1,2013-03-07 22:59:00,1,"Rel"
"215",1153852,1,2013-03-07 22:59:00,1,"Rel"
"216",1153855,1,2013-03-07 22:59:00,1,"Rel"
"217",1153899,1,2013-03-07 22:59:00,1,"Rel"
"218",1153893,1,2013-03-07 22:59:00,1,"Rel"
"219",1153898,1,2013-03-07 22:59:00,1,"Rel"
"220",1153902,1,2013-03-07 22:59:00,1,"Rel"
"221",1153897,1,2013-03-07 22:59:00,1,"Rel"
"222",1153901,1,2013-03-07 22:59:00,1,"Rel"
"223",1153913,1,2013-03-07 22:59:00,1,"Rel"
"224",1153917,1,2013-03-07 22:59:00,1,"Rel"
"225",1153920,1,2013-03-07 22:59:00,1,"Rel"
"226",1153918,1,2013-03-07 22:59:00,1,"Rel"
"227",1153921,1,2013-03-07 22:59:00,1,"Rel"
"228",1154171,1,2013-03-07 22:59:00,1,"Rel"
"229",1153905,1,2013-03-07 22:59:00,1,"Rel"
"230",1153900,1,2013-03-07 22:59:00,1,"Rel"
"231",1153904,1,2013-03-07 22:59:00,1,"Rel"
"232",1153923,1,2013-03-07 23:00:00,1,"Rel"
"233",1153927,1,2013-03-07 23:00:00,1,"Rel"
"234",1153930,1,2013-03-07 23:00:00,1,"Rel"
"235",1153928,1,2013-03-07 23:00:00,1,"Rel"
"236",1153931,1,2013-03-07 23:00:00,1,"Rel"
"237",1153934,1,2013-03-07 23:00:00,1,"Rel"
"238",1153929,1,2013-03-07 23:00:00,1,"Rel"
"239",1153932,1,2013-03-07 23:00:00,1,"Rel"
"240",1153935,1,2013-03-07 23:00:00,1,"Rel"
"241",1153925,1,2013-03-07 23:00:00,1,"Rel"
"242",1153903,1,2013-03-07 23:00:00,1,"Rel"
"243",1153908,1,2013-03-07 23:00:00,1,"Rel"
"244",1153933,1,2013-03-07 23:00:00,1,"Rel"
"245",1153937,1,2013-03-07 23:00:00,1,"Rel"
"246",1153940,1,2013-03-07 23:00:00,1,"Rel"
"247",1153938,1,2013-03-08 03:01:00,1,"Rel"
"248",1153944,1,2013-03-08 03:01:00,1,"Rel"
"249",1154172,1,2013-03-08 03:01:00,1,"Rel"
"250",1153857,1,2013-03-08 03:01:00,1,"Rel"
"251",1153939,1,2013-03-08 03:01:00,1,"Rel"
"252",1153912,1,2013-03-08 03:01:00,1,"Rel"
"253",1153907,1,2013-03-08 03:01:00,1,"Rel"
"254",1153911,1,2013-03-08 03:01:00,1,"Rel"
"255",1153943,1,2013-03-08 03:01:00,1,"Rel"
"256",1153947,1,2013-03-08 03:01:00,1,"Rel"
"257",1153950,1,2013-03-08 03:01:00,1,"Rel"
"258",1153948,1,2013-03-08 03:01:00,1,"Rel"
"259",1153951,1,2013-03-08 03:01:00,1,"Rel"
"260",1153954,1,2013-03-08 03:01:00,1,"Rel"
"261",1153952,1,2013-03-08 03:01:00,1,"Rel"
"262",1153949,1,2013-03-08 03:01:00,1,"Rel"
"263",1153955,1,2013-03-08 03:01:00,1,"Rel"
"264",1153915,1,2013-03-08 03:01:00,1,"Rel"
"265",1153910,1,2013-03-08 03:01:00,1,"Rel"
"266",1153914,1,2013-03-08 03:01:00,1,"Rel"
"267",1153909,1,2013-03-07 22:59:00,1,"Rel"
"268",1153919,1,2013-03-07 22:59:00,1,"Rel"
"269",1153922,1,2013-03-06 14:55:00,1,"Rel"
"270",1153942,NA,NA,1,"Rel"
"271",1153973,1,2013-03-08 07:00:00,1,"Rel"
"272",1153977,1,2013-03-08 07:00:00,1,"Rel"
"273",1153980,1,2013-03-08 07:00:00,1,"Rel"
"274",1153978,1,2013-03-08 07:00:00,1,"Rel"
"275",1153981,1,2013-03-08 07:00:00,1,"Rel"
"276",1153984,1,2013-03-08 07:00:00,1,"Rel"
"277",1153979,1,2013-03-08 07:00:00,1,"Rel"
"278",1153982,1,2013-03-08 07:00:00,1,"Rel"
"279",1153985,1,2013-03-08 07:00:00,1,"Rel"
"280",1153953,1,2013-03-08 07:00:00,1,"Rel"
"281",1153958,1,2013-03-08 07:00:00,1,"Rel"
"282",1153959,1,2013-03-08 07:00:00,1,"Rel"
"283",1153983,1,2013-03-08 07:00:00,1,"Rel"
"284",1153987,1,2013-03-08 07:00:00,1,"Rel"
"285",1153990,1,2013-03-08 07:00:00,1,"Rel"
"286",1153988,1,2013-03-08 07:00:00,1,"Rel"
"287",1153991,1,2013-03-08 07:00:00,1,"Rel"
"288",1153994,1,2013-03-08 07:00:00,1,"Rel"
"289",1153989,1,2013-03-08 07:00:00,1,"Rel"
"290",1153992,1,2013-03-08 07:00:00,1,"Rel"
"291",1153995,1,2013-03-08 07:00:00,1,"Rel"
"292",1153957,1,2013-03-08 07:00:00,1,"Rel"
"293",1153961,1,2013-03-08 07:00:00,1,"Rel"
"294",1153962,1,2013-03-08 07:00:00,1,"Rel"
"295",1153998,1,2013-03-08 07:00:00,1,"Rel"
"296",1154001,1,2013-03-08 07:00:00,1,"Rel"
"297",1154004,1,2013-03-08 07:00:00,1,"Rel"
"298",1153999,1,2013-03-08 07:00:00,1,"Rel"
"299",1154002,1,2013-03-08 07:00:00,1,"Rel"
"300",1154005,1,2013-03-08 07:00:00,1,"Rel"
"301",1153960,1,2013-03-08 07:00:00,1,"Rel"
"302",1153964,1,2013-03-08 07:00:00,1,"Rel"
"303",1153965,1,2013-03-08 07:00:00,1,"Rel"
"304",1153993,1,2013-03-08 07:00:00,1,"Rel"
"305",1153997,1,2013-03-08 07:00:00,1,"Rel"
"306",1154000,1,2013-03-08 07:00:00,1,"Rel"
"307",1154003,1,2013-03-08 11:00:00,1,"Rel"
"308",1154007,1,2013-03-08 11:00:00,1,"Rel"
"309",1154010,1,2013-03-08 11:00:00,1,"Rel"
"310",1154008,1,2013-03-08 11:00:00,1,"Rel"
"311",1154011,1,2013-03-08 11:00:00,1,"Rel"
"312",1154014,1,2013-03-08 11:00:00,1,"Rel"
"313",1154009,1,2013-03-08 11:00:00,1,"Rel"
"314",1154015,1,2013-03-08 11:00:00,1,"Rel"
"315",1154178,1,2013-03-08 11:00:00,1,"Rel"
"316",1153963,1,2013-03-08 11:00:00,1,"Rel"
"317",1153969,1,2013-03-08 11:00:00,1,"Rel"
"318",1154177,1,2013-03-08 11:00:00,1,"Rel"
"319",1153967,1,2013-03-08 11:00:00,1,"Rel"
"320",1153970,1,2013-03-08 11:00:00,1,"Rel"
"321",1153971,1,2013-03-08 11:00:00,1,"Rel"
"322",1153974,1,2013-03-08 11:00:00,1,"Rel"
"323",1153975,1,2013-03-08 11:00:00,1,"Rel"
"324",1154185,1,2013-03-08 11:00:00,1,"Rel"
"325",1154033,1,2013-03-08 15:00:00,1,"Rel"
"326",1154037,1,2013-03-08 15:00:00,1,"Rel"
"327",1154040,1,2013-03-08 15:00:00,1,"Rel"
"328",1154034,1,2013-03-08 15:00:00,1,"Rel"
"329",1154038,1,2013-03-08 15:00:00,1,"Rel"
"330",1154041,1,2013-03-08 15:00:00,1,"Rel"
"331",1154035,1,2013-03-08 15:00:00,1,"Rel"
"332",1154039,1,2013-03-08 15:00:00,1,"Rel"
"333",1154042,1,2013-03-08 15:00:00,1,"Rel"
"334",1154013,1,2013-03-08 15:00:00,1,"Rel"
"335",1154018,1,2013-03-08 15:00:00,1,"Rel"
"336",1154019,1,2013-03-08 15:00:00,1,"Rel"
"337",1154043,1,2013-03-08 15:01:00,1,"Rel"
"338",1154047,1,2013-03-08 15:01:00,1,"Rel"
"339",1154050,1,2013-03-08 15:01:00,1,"Rel"
"340",1154044,1,2013-03-08 15:01:00,1,"Rel"
"341",1154048,1,2013-03-08 15:01:00,1,"Rel"
"342",1154051,1,2013-03-08 15:01:00,1,"Rel"
"343",1154045,1,2013-03-08 15:01:00,1,"Rel"
"344",1154049,1,2013-03-08 15:01:00,1,"Rel"
"345",1154052,1,2013-03-08 15:01:00,1,"Rel"
"346",1154017,1,2013-03-08 15:01:00,1,"Rel"
"347",1154021,1,2013-03-08 15:01:00,1,"Rel"
"348",1154022,1,2013-03-08 15:01:00,1,"Rel"
"349",1154053,1,2013-03-08 19:01:00,1,"Rel"
"350",1154057,1,2013-03-08 19:01:00,1,"Rel"
"351",1154060,1,2013-03-08 19:01:00,1,"Rel"
"352",1154054,1,2013-03-08 19:01:00,1,"Rel"
"353",1154058,1,2013-03-08 19:01:00,1,"Rel"
"354",1154061,1,2013-03-08 19:01:00,1,"Rel"
"355",1154055,1,2013-03-08 19:01:00,1,"Rel"
"356",1154059,1,2013-03-08 19:01:00,1,"Rel"
"357",1154062,1,2013-03-08 19:01:00,1,"Rel"
"358",1154020,1,2013-03-08 19:01:00,1,"Rel"
"359",1154024,1,2013-03-08 19:01:00,1,"Rel"
"360",1154025,1,2013-03-08 19:01:00,1,"Rel"
"361",1154063,1,2013-03-08 19:02:00,1,"Rel"
"362",1154067,1,2013-03-08 19:02:00,1,"Rel"
"363",1154070,1,2013-03-08 19:02:00,1,"Rel"
"364",1154064,1,2013-03-08 19:02:00,1,"Rel"
"365",1154068,1,2013-03-08 19:02:00,1,"Rel"
"366",1154071,1,2013-03-08 19:02:00,1,"Rel"
"367",1153945,1,2013-03-08 19:02:00,1,"Rel"
"368",1154072,1,2013-03-08 19:02:00,1,"Rel"
"369",1154179,1,2013-03-08 19:02:00,1,"Rel"
"370",1154023,1,2013-03-08 19:02:00,1,"Rel"
"371",1154028,1,2013-03-08 19:02:00,1,"Rel"
"372",1154029,1,2013-03-08 19:02:00,1,"Rel"
"373",1154027,1,2013-03-08 23:02:00,1,"Rel"
"374",1154032,1,2013-03-08 23:02:00,1,"Rel"
"375",1154030,1,2013-03-08 23:02:00,1,"Rel"
"376",1154031,1,2013-03-08 23:02:00,1,"Rel"
"377",1154074,1,2013-03-08 23:02:00,1,"Rel"
"378",1154073,1,2013-03-08 23:02:00,1,"Rel"
"379",1154078,1,2013-03-08 23:02:00,1,"Rel"
"380",1154075,1,2013-03-08 23:02:00,1,"Rel"
"381",1154092,1,2013-03-08 23:01:00,1,"Rel"
"382",1154095,1,2013-03-08 23:01:00,1,"Rel"
"383",1154099,1,2013-03-08 23:01:00,1,"Rel"
"384",1154090,1,2013-03-08 23:01:00,1,"Rel"
"385",1154093,1,2013-03-08 23:01:00,1,"Rel"
"386",1154097,1,2013-03-08 23:01:00,1,"Rel"
"387",1154094,1,2013-03-08 23:01:00,1,"Rel"
"388",1154098,1,2013-03-08 23:01:00,1,"Rel"
"389",1154101,1,2013-03-08 23:01:00,1,"Rel"
"390",1154081,1,2013-03-08 23:01:00,1,"Rel"
"391",1154079,1,2013-03-08 23:01:00,1,"Rel"
"392",1154077,1,2013-03-08 23:01:00,1,"Rel"
"393",1154102,1,2013-03-08 23:01:00,1,"Rel"
"394",1154105,1,2013-03-08 23:01:00,1,"Rel"
"395",1154112,1,2013-03-08 23:01:00,1,"Rel"
"396",1154100,1,2013-03-08 23:01:00,1,"Rel"
"397",1154103,1,2013-03-08 23:01:00,1,"Rel"
"398",1154107,1,2013-03-08 23:01:00,1,"Rel"
"399",1154104,1,2013-03-08 23:01:00,1,"Rel"
"400",1154108,1,2013-03-08 23:01:00,1,"Rel"
"401",1154111,1,2013-03-08 23:01:00,1,"Rel"
"402",1154084,1,2013-03-08 23:01:00,1,"Rel"
"403",1154080,1,2013-03-08 23:01:00,1,"Rel"
"404",1154115,1,2013-03-09 03:05:00,1,"Rel"
"405",1154180,1,2013-03-09 03:05:00,1,"Rel"
"406",1154110,1,2013-03-09 03:05:00,1,"Rel"
"407",1154113,1,2013-03-09 03:05:00,1,"Rel"
"408",1154117,1,2013-03-09 03:05:00,1,"Rel"
"409",1154114,1,2013-03-09 03:05:00,1,"Rel"
"410",1154118,1,2013-03-09 03:05:00,1,"Rel"
"411",1154121,1,2013-03-09 03:05:00,1,"Rel"
"412",1154088,1,2013-03-09 03:05:00,1,"Rel"
"413",1154085,1,2013-03-09 03:05:00,1,"Rel"
"414",1154083,1,2013-03-09 03:05:00,1,"Rel"
"415",1154122,1,2013-03-09 03:05:00,1,"Rel"
"416",1154125,1,2013-03-09 03:05:00,1,"Rel"
"417",1154129,1,2013-03-09 03:05:00,1,"Rel"
"418",1154120,1,2013-03-09 03:05:00,1,"Rel"
"419",1154123,1,2013-03-09 03:05:00,1,"Rel"
"420",1154127,1,2013-03-09 03:05:00,1,"Rel"
"421",1154124,1,2013-03-09 03:05:00,1,"Rel"
"422",1154128,1,2013-03-09 03:05:00,1,"Rel"
"423",1154131,1,2013-03-09 03:05:00,1,"Rel"
"424",1154091,1,2013-03-09 03:05:00,1,"Rel"
"425",1154089,1,2013-03-09 03:05:00,1,"Rel"
"426",1154087,1,2013-03-09 03:05:00,1,"Rel"
"427",1154082,NA,NA,1,"Rel"
"428",1154119,NA,NA,1,"Rel"
"429",1154145,1,2013-03-08 23:02:00,1,"Rel"
"430",1154149,1,2013-03-08 23:02:00,1,"Rel"
"431",1154143,1,2013-03-08 23:02:00,1,"Rel"
"432",1154148,1,2013-03-08 23:02:00,1,"Rel"
"433",1154056,1,2013-03-08 23:01:00,1,"Rel"
"434",1154152,1,2013-03-09 07:00:00,1,"Rel"
"435",1154155,1,2013-03-09 07:00:00,1,"Rel"
"436",1154159,1,2013-03-09 07:00:00,1,"Rel"
"437",1154147,1,2013-03-09 07:00:00,1,"Rel"
"438",1154150,1,2013-03-09 07:00:00,1,"Rel"
"439",1154153,1,2013-03-09 07:00:00,1,"Rel"
"440",1153796,1,2013-03-09 07:00:00,1,"Rel"
"441",1154154,1,2013-03-09 07:00:00,1,"Rel"
"442",1154158,1,2013-03-09 07:00:00,1,"Rel"
"443",1154130,1,2013-03-09 07:00:00,1,"Rel"
"444",1154132,1,2013-03-09 07:00:00,1,"Rel"
"445",1154134,1,2013-03-09 07:00:00,1,"Rel"
"446",1154162,1,2013-03-09 07:00:00,1,"Rel"
"447",1154165,1,2013-03-09 07:00:00,1,"Rel"
"448",1154168,1,2013-03-09 07:00:00,1,"Rel"
"449",1154157,1,2013-03-09 07:00:00,1,"Rel"
"450",1154160,1,2013-03-09 07:00:00,1,"Rel"
"451",1154163,1,2013-03-09 07:00:00,1,"Rel"
"452",1154161,1,2013-03-09 07:00:00,1,"Rel"
"453",1154164,1,2013-03-09 07:00:00,1,"Rel"
"454",1154167,1,2013-03-09 07:00:00,1,"Rel"
"455",1154133,1,2013-03-09 07:00:00,1,"Rel"
"456",1154135,1,2013-03-09 07:00:00,1,"Rel"
"457",1154138,1,2013-03-09 07:00:00,1,"Rel"
"458",1153906,1,2013-03-09 11:08:00,1,"Rel"
"459",1153806,1,2013-03-09 11:08:00,1,"Rel"
"460",1153738,1,2013-03-09 11:08:00,1,"Rel"
"461",1154166,1,2013-03-09 11:08:00,1,"Rel"
"462",1154169,1,2013-03-09 11:08:00,1,"Rel"
"463",1154170,1,2013-03-09 11:08:00,1,"Rel"
"464",1154173,1,2013-03-09 11:08:00,1,"Rel"
